<<<<<<< HEAD
1.96341724082982	1.25243456260475E-21
2.30979737346048	2.08100074855239E-21
2.96908847089308	3.81929775908312E-21
3.90206399047361	6.11768482017804E-21
5.60342557838322	9.98038937257114E-21
10.0052765006166	1.44729471563526E-20
15.9916993492474	1.69339459766648E-20
53.8890556049428	1.72470560934557E-20
220.03772005525	1.72470560934557E-20
627.96891212263	1.72470560934557E-20
=======
1.96341724082982	1.25243456260475E-21
2.30979737346048	2.08100074855239E-21
2.96908847089308	3.81929775908312E-21
3.90206399047361	6.11768482017804E-21
5.60342557838322	9.98038937257114E-21
10.0052765006166	1.44729471563526E-20
15.9916993492474	1.69339459766648E-20
53.8890556049428	1.72470560934557E-20
220.03772005525	1.72470560934557E-20
627.96891212263	1.72470560934557E-20
>>>>>>> f928462d371052bcaaaa635219f45a334570ba0d
