0.00000000001	1e-15
<<<<<<< HEAD
0.00219921678368098	9.79267488764933E-16
0.00438454365609986	3.87512280905688E-16
0.0073447899721822	2.04539047759975E-16
0.0143223322967486	9.32344350276494E-17
0.0324080515480465	3.82721745809795E-17
0.0703756923467987	1.74454932366975E-17
0.125992195132806	1.02250944923976E-17
0.256004395871517	5.77735089901442E-18
0.510391907783367	3.5126549005276E-18
1.10834135848019	2.28619294539555E-18
1.77617002310136	1.78732521625975E-18
3.17984168506452	1.29173758523423E-18
5.69280700077267	1.04758111318155E-18
11.5672531581004	8.45135525337065E-19
21.1725514005872	7.336862468185E-19
39.4969512443399	6.8181265125861E-19
77.0190111047985	6.57267857008341E-19
156.495451069188	6.8181265125861E-19
325.107876488037	6.8181265125861E-19
996.839938119397	6.8181265125861E-19
=======
0.00219921678368098	9.79267488764933E-16
0.00438454365609986	3.87512280905688E-16
0.0073447899721822	2.04539047759975E-16
0.0143223322967486	9.32344350276494E-17
0.0324080515480465	3.82721745809795E-17
0.0703756923467987	1.74454932366975E-17
0.125992195132806	1.02250944923976E-17
0.256004395871517	5.77735089901442E-18
0.510391907783367	3.5126549005276E-18
1.10834135848019	2.28619294539555E-18
1.77617002310136	1.78732521625975E-18
3.17984168506452	1.29173758523423E-18
5.69280700077267	1.04758111318155E-18
11.5672531581004	8.45135525337065E-19
21.1725514005872	7.336862468185E-19
39.4969512443399	6.8181265125861E-19
77.0190111047985	6.57267857008341E-19
156.495451069188	6.8181265125861E-19
325.107876488037	6.8181265125861E-19
996.839938119397	6.8181265125861E-19
>>>>>>> f928462d371052bcaaaa635219f45a334570ba0d
